track_id,track_name,artist_name,album_name,genres,emotions,instrumentals
11399,би тамхиа татаад дуусаж байна,nisvanis,хүчилтөрөгч,"blues,electronic,experimental,latin,pop,world","christmas,fast,happy,melodic,retro","accordion,bass,piano"
11400,сүүн цагаан сэтгэл,л.банзрагч,эргэн санах аялгуу 2007,"ambient,dubstep,electronic,experimental","dream,happy,melodic,soundscape","bell,synthesizer"
11401,нандин /instrumental/,анхаа & халиун,нандин,"classical,electronic,ethno,experimental,jazzfusion,latin","dream,film,happy,meditative,melodic,soft","acousticbassguitar,keyboard,synthesizer"
11402,stella artois,nisvanis,хүчилтөрөгч,"ambient,blues,dance",melodic,beat
11403,найрсаг байгаасай,л.банзрагч,эргэн санах аялгуу 2007,"electronic,ethno,jazz","dream,game,motivational",synthesizer
11404,huurhun,mehlun,huurhun,"dance,electronic,jazz,reggae,trance","dream,melodic,slow","classicalguitar,piano"
11405,номгон хайрхан,д.нямжав,тэр л зүгт,"chillout,electronic,pop,progressive,singersongwriter,trance","dream,film,game,happy,sad,uplifting","keyboard,sampler"
11406,элгэн хайрт ариун ус минь,г.энхжаргал,элгэн хайрт ариун ус минь,"atmospheric,blues,chillout,classical,easylistening,electronic,ethno,folk,instrumentalrock,jazz,world","adventure,dream,fast,happy,melodic,retro,soundscape","bell,classicalguitar,piano,synthesizer"
11407,ганцхан нар,otgoo,chillout,"ambient,drumnbass,easylistening,electronic,ethno,metal,techno","cool,dream,energetic,fast,film,game,happy,inspiring,powerful,retro","computer,orchestra,piano"
11408,сүндэръяа,л.банзрагч,эргэн санах аялгуу 2007,"classical,electronic,ethno,fusion,lounge,pop","dream,epic,happy,melodic,movie,powerful,retro","bell,piano"
11409,lobyuka,mehlun,lobyuka,"electronic,ethnicrock,ethno,rnb,trance","film,inspiring,melodic,retro,soundscape",bongo
11410,уучил хайрт минь /instrumental/,анхаа & халиун,нандин,"ambient,easylistening,electronic,ethno,jazz","christmas,cool,corporate,dream,fun,happy,relaxing","computer,keyboard"
11411,уургач аав,д.нямжав,тэр л зүгт,"atmospheric,electronic,ethno,experimental,jazz,trance","adventure,dream,happy,melodic,uplifting","electricguitar,keyboard,piano"
11412,уран гоо,л.банзрагч,эргэн санах аялгуу 2007,"drumnbass,electronic,ethno,folk,soundtrack,world","adventure,dream,groovy,inspiring,relaxing","piano,synthesizer"
11413,luv is dro,mehlun,luv is dro,"ambient,electronic,experimental,reggae,techno,trance","ambiental,corporate,dramatic,dream,melodic,soft,soundscape","computer,keyboard,synthesizer"
11414,цөл,otgoo,chillout,"ambient,dubstep,electronic,ethno,jazz,pop,soundtrack,world","adventure,dramatic,dream,energetic,fast,melodic,movie,relaxing","orchestra,synthesizer"
11415,биднийх байгаасай /instrumental/,анхаа & халиун,нандин,"ethno,funk,instrumentalpop","cool,dream,inspiring,melodic",electricpiano
11416,энх мэндийн жаргал,г.энхжаргал,энх мэндийн жаргал,"dance,electronic,latin,techno","dream,melodic,motivational",keyboard
11417,хайлан бүүвэй эгч,л.банзрагч,эргэн санах аялгуу 2007,"ambient,electronic,ethnicrock,folk,fusion,pop,trance","christmas,dream,happy,uplifting","acousticguitar,orchestra"
11418,эвийн түшигтэй анд,д.нямжав,тэр л зүгт,"chillout,electronic,ethno,instrumentalrock,jazz,trance","dream,happy,uplifting","piano,sampler"
11419,miss you,mehlun,miss you,"ambient,electronic,lounge,minimal,rnb","ambiental,dream,nature,relaxing,upbeat",keyboard
11420,intro,анхаа,бүүвэй ээж,"ambient,classical,electronic,orchestral,psychedelic,world","ambiental,christmas,dream,epic,happy,soundscape",keyboard
11421,өглөө,otgoo,chillout,"ambient,easylistening,edm,electronic,ethno,experimental,pop,trance","advertising,dream,happy,movie,relaxing,retro,romantic","computer,drummachine,orchestra"
11422,setgel deeguur,mehlun,setgel deeguur,"ambient,electronic,psychedelic","dark,motivational,space",synthesizer
11423,эр хүн,г.энхжаргал,эр хүн,"acidjazz,blues,classical,drumnbass,electronic,ethno,folk,pop","dream,happy,space,uplifting","computer,percussion,synthesizer"
11424,учрах тавилан,д.нямжав,тэр л зүгт,"country,electronic,house,jazz,lounge,pop,trance","energetic,epic,happy,melodic,retro","orchestra,piano"
11425,хөх монголын нутаг,л.банзрагч,эргэн санах аялгуу 2007,"ambient,classical,indie,jazz,poprock,soundtrack","dream,epic,happy,retro,upbeat",synthesizer
11426,u might be,mehlun,u might be,"ambient,electronic,ethno,pop,trance","horror,inspiring,meditative,melodic,motivational,powerful,retro","computer,orchestra"
11427,эхийн ариун сэтгэл,анхаа,бүүвэй ээж,"ambient,electronic,electropop,ethno,experimental,pop,poprock","ambiental,dream,happy,uplifting",synthesizer
11428,орчлонгийн сайхан ээж,д.нямжав,тэр л зүгт,"chillout,classical,classicrock,hiphop,newwave,pop,world","adventure,dream,happy,motivational,uplifting","bell,keyboard,orchestra,piano"
11430,баян богд хайрхан,л.банзрагч,эргэн санах аялгуу 2007,"ethno,experimental,world","christmas,dream,inspiring,melodic","bongo,orchestra"
11431,самрын гурван толгой,г.энхжаргал,самрын гурван толгой,"electronic,industrial,orchestral","corporate,dream,soundscape",synthesizer
11432,амьсгалаа чимээлсэн амраг,б.бат-өлзий,амьсгалаа чимээлсэн амраг,"classical,electronic,ethno,trance","dream,game,happy,uplifting",synthesizer
11433,харгуйн цагаан гэгээ,анхаа,бүүвэй ээж,"chillout,electronic,ethno,jazz,pop,soundtrack","christmas,dream,fun,game,happy,inspiring,melancholic,melodic,uplifting","computer,keyboard,synthesizer"
11434,алтанхан шаргал говь минь,г.энхжаргал,алтанхан шаргал говь минь,"ambient,chillout,ethno,experimental,gothic,soundtrack","children,energetic,fun,happy,soundscape",synthesizer
11435,нутгийн чулуу,д.нямжав,тэр л зүгт,"ambient,classical,electronic,electropop,ethnicrock,ethno,folk,pop","christmas,dream,energetic,happy,motivational,powerful,uplifting","guitar,piano,synthesizer"
11436,анхны алхам ost,л.банзрагч,эргэн санах аялгуу 2007,"classical,electronic,ethno,experimental,folk,soundtrack,techno,triphop","action,calm,dream,emotional,happy,soundscape,space","flute,piano,voice"
11437,аялгуу бүүвэй ээж,б.бат-өлзий,амьсгалаа чимээлсэн амраг,"country,disco,easylistening,ethno,metal,newage,pop,rock","cool,happy,love,melodic,uplifting","computer,strings"
11438,love,otgoo,chillout,"blues,classical,dance,easylistening,electronic,ethno,folk,orchestral,pop,worldfusion","cool,dream,happy,inspiring,melodic,retro,soundscape","computer,orchestra"
11439,амрыг айлтгая,г.энхжаргал,амрыг айтгая,"easylistening,ethno,folk,latin,lounge","children,dream,happy",computer
11440,захидал,анхаа,бүүвэй ээж,"electronic,ethno,experimental,reggae,trance","christmas,cool,inspiring,melodic,relaxing,uplifting","keyboard,synthesizer"
11441,ухаарлын дуу,л.банзрагч,эргэн санах аялгуу 2007,"electronic,funk,lounge,trance","game,inspiring,melodic,retro",computer
11442,аялгуу холбоо,г.энхжаргал,аялгуу холбоо,"ambient,drumnbass,easylistening,ethno,newage","adventure,christmas,film,love,soundscape,uplifting",synthesizer
11443,морьтой хүний хийморь,д.нямжав,тэр л зүгт,"blues,country,electronic,experimental,metal,pop,poprock,world","ambiental,energetic,epic,happy,melodic,powerful,uplifting",orchestra
11444,ханийн жаргал & б.батжаргал,чулуунцэцэг,ханийн жаргал & ц.чулуунцэцэг,"dance,easylistening,ethno,folk,reggae","dream,inspiring,melodic","piano,synthesizer"
11445,бороонд норсон залуу,otgoo,chillout,"blues,electronic,ethno,pop,reggae","cool,dark,dream,fast,inspiring,melodic,romantic,travel","beat,keyboard,piano,synthesizer"
11446,ижий минь миний шүтээн,анхаа,бүүвэй ээж,"ambient,chillout,classical,ethnicrock,ethno,jazz,rock,soundtrack,techno","christmas,corporate,emotional,epic,motivational,uplifting","acousticguitar,bell,pipeorgan"
11447,алтан шар зам,л.банзрагч,эргэн санах аялгуу 2007,"classical,easylistening,electronic,ethnicrock,ethno,newage","corporate,film,happy,movie,powerful,retro,travel","piano,synthesizer"
11448,буурал ээж,г.энхжаргал,буурал ээж,"ambient,electronic,ethno,poprock,soundtrack","children,happy,powerful,space","flute,synthesizer"
11449,харц булаам,б.баярмагнай,харц булаам,"electronic,ethno,latin,trance","christmas,dream,game,soundscape,upbeat","computer,orchestra"
11450,нутгийн бараа,д.нямжав,тэр л зүгт,"ambient,blues,electronic,folk,instrumentalpop,trance","dream,epic,happy,melodic,powerful","drummachine,keyboard,piano"
11451,алдрайхан чи минь,л.банзрагч,эргэн санах аялгуу 2007,"ambient,atmospheric,dance,electronic,pop","film,game,uplifting","sampler,trumpet"
11452,гариг эрхэс,otgoo,chillout,"chillout,dance,electronic,ethnicrock,ethno,experimental,fusion,pop,techno,trance,triphop","advertising,dream,emotional,film,happy,melodic,retro,soundscape,sport","computer,synthesizer"
11453,бүүвэй ээж,анхаа,бүүвэй ээж,"classical,electronic,ethno,folk,jazz,pop,psychedelic,trance","christmas,dream,epic,happy,motivational,powerful,uplifting","acousticguitar,piano"
11454,ганган эрээн даалин,г.энхжаргал,ганган эрээн даалин,"atmospheric,dubstep,ethno,experimental,lounge","children,happy,inspiring,melodic,retro,slow","drums,synthesizer"
11455,аялс хийгээд дуулъя,б.буянжаргал,аялс хийгээд дуулъя,"easylistening,ethno,popfolk,trance","epic,happy,party,retro,soundscape",synthesizer
11456,хөх торгон дээл,л.банзрагч,эргэн санах аялгуу 2007,"dance,electronic,reggae,techno,trance","advertising,game,groovy,happy,retro,soft","keyboard,piano"
11457,ягаан халзан,н.эрдэнэсүх,ягаан халзан,"alternative,electronic,ethno,pop,trance","adventure,dream,game,happy",orchestra
11458,эхийн тухай дуу,анхаа,бүүвэй ээж,"classical,ethno,jazz,lounge","christmas,dream,happy,relaxing,upbeat",bell
11459,дуун говь,г.энхжаргал,дуун говь,"ambient,electronic,ethno,experimental,reggae","christmas,happy,melodic,retro,romantic","computer,orchestra"
11460,чиний минь ирэх харгуй,б.ганчимэг,чиний минь ирэх харгуй,"electronic,experimental,folk,pop,popfolk,postrock,worldfusion","deep,dream,film,motivational,powerful,retro,space","computer,horn"
11461,run the city,pacrap,run the city,"funk,hiphop,poprock,reggae","dream,fast,fun,inspiring,melodic",orchestra
11462,ижийдээ эрхлэн өслөө,л.банзрагч,эргэн санах аялгуу 2007,"atmospheric,easylistening,ethno,experimental","christmas,happy,melodic,retro",keyboard
11463,хар цагаан,otgoo,chillout,"ambient,blues,electronic,experimental,instrumentalrock,pop","adventure,christmas,dream,happy,inspiring,melodic","computer,orchestra,piano"
11464,эхийн ариун сэтгэл /instrumental/,анхаа,бүүвэй ээж,"ambient,dance,electronic,electropop,ethno,pop,poprock","ambiental,christmas,dream,film,happy,space",synthesizer
11465,дэлгэрцогт уулын хошуу,г.энхжаргал,дэлгэрцогт уулын хошуу,"ambient,ethno,experimental,jazz,orchestral,soundtrack","adventure,children,dream,melodic,movie,nature,party,relaxing,retro,soundscape,upbeat","keyboard,synthesizer"
11466,буу(ж) өг,pacrap,буу(ж) өг,"electronic,ethno,pop,reggae","deep,dream,game,space,uplifting",computer
11467,нутгаа санасан сэтгэл,л.банзрагч,эргэн санах аялгуу 2007,"classical,electronic,ethno,jazz,newage,soundtrack,trance","dream,happy,uplifting","piano,synthesizer"
11468,даруухан гоо,б.мөнх-амьдрал,даруухан гоо,"blues,electronic,experimental,newage,pop,reggae,soundtrack,world","christmas,dream,epic,game,soundscape,space,upbeat","computer,electricguitar,orchestra,synthesizer"
11469,захидал /instrumental/,анхаа,бүүвэй ээж,"dance,electronic,funk,pop,rnb,soundtrack,trance,triphop","cool,melodic,sexy","piano,synthesizer"
11470,lounge,otgoo,chillout,"drumnbass,electronic,industrial,pop,poprock,reggae,world","melodic,retro,romantic,soft,upbeat,uplifting","guitar,synthesizer"
11471,намайг үнсээч,п.жимсээ,намайг үнсээч,"ambient,dance,electronic,ethno,experimental,folk,pop","christmas,cool,melodic,positive,retro,sexy,uplifting","sampler,synthesizer"
11472,мартаж яасан ч чадахгүй,г.энхжаргал,мартаж яасан ч чадахгүй,"ambient,easylistening,electronic,ethno,eurodance,gothic,industrial","dream,happy,melodic,soundscape,uplifting",synthesizer
11473,ах дүү хоёр шарга,г.батбаяр,шандаст  хөлгийн төвөргөөн 2006,"ethno,folk,pop,techno","ambiental,energetic,epic,space","acousticguitar,guitar"
